epoch,episode,step,noradrenaline,reward,status
6,74,29,1.0,-0.25,not_over
6,74,30,1.0,-0.25,not_over
6,74,31,1.0,-0.25,not_over
6,74,32,1.0,-0.25,not_over
6,74,33,1.0,-0.25,not_over
6,74,34,1.0,-0.25,not_over
6,74,35,1.0,-0.25,not_over
6,74,36,1.0,-0.25,not_over
6,74,37,1.0,-0.25,not_over
6,74,38,1.0,-0.25,not_over
6,74,39,1.0,-0.25,not_over
6,74,40,1.0,-0.25,not_over
6,74,41,1.0,-0.25,not_over
6,74,42,1.0,-0.25,not_over
6,74,43,1.0,-0.25,not_over
6,74,44,1.0,-0.25,not_over
6,74,45,1.0,-0.25,not_over
6,74,46,1.0,-0.25,not_over
6,74,47,1.0,-0.25,not_over
6,74,48,1.0,-0.25,not_over
6,74,49,1.0,-0.25,not_over
6,74,50,1.0,-0.25,lose
6,75,0,1.0,-0.04,not_over
6,75,1,1.0,-0.04,not_over
6,75,2,1.0,-0.25,not_over
6,75,3,1.0,-0.25,not_over
6,75,4,1.0,-0.25,not_over
6,75,5,1.0,-0.25,not_over
6,75,6,1.0,-0.25,not_over
6,75,7,1.0,-0.25,not_over
6,75,8,1.0,-0.25,not_over
6,75,9,1.0,-0.25,not_over
6,75,10,1.0,-0.25,not_over
6,75,11,1.0,-0.25,not_over
6,75,12,1.0,-0.25,not_over
6,75,13,1.0,-0.25,not_over
6,75,14,1.0,-0.25,not_over
6,75,15,1.0,-0.25,not_over
6,75,16,1.0,-0.25,not_over
6,75,17,1.0,-0.25,not_over
6,75,18,1.0,-0.25,not_over
6,75,19,1.0,-0.25,not_over
6,75,20,1.0,-0.25,not_over
6,75,21,1.0,-0.25,not_over
6,75,22,1.0,-0.25,not_over
6,75,23,1.0,-0.25,not_over
6,75,24,1.0,-0.25,not_over
6,75,25,1.0,-0.25,not_over
6,75,26,1.0,-0.25,not_over
6,75,27,1.0,-0.25,not_over
6,75,28,1.0,-0.25,not_over
6,75,29,1.0,-0.25,not_over
6,75,30,1.0,-0.25,not_over
6,75,31,1.0,-0.25,not_over
6,75,32,1.0,-0.25,not_over
6,75,33,1.0,-0.25,not_over
6,75,34,1.0,-0.25,not_over
6,75,35,1.0,-0.25,not_over
6,75,36,1.0,-0.25,not_over
6,75,37,1.0,-0.25,not_over
6,75,38,1.0,-0.25,not_over
6,75,39,1.0,-0.25,not_over
6,75,40,1.0,-0.25,not_over
6,75,41,1.0,-0.25,not_over
6,75,42,1.0,-0.25,not_over
6,75,43,1.0,-0.25,not_over
6,75,44,1.0,-0.25,not_over
6,75,45,1.0,-0.25,not_over
6,75,46,1.0,-0.25,not_over
6,75,47,1.0,-0.25,not_over
6,75,48,1.0,-0.25,not_over
6,75,49,1.0,-0.25,not_over
6,75,50,1.0,-0.25,not_over
6,75,51,1.0,-0.25,lose
6,76,0,1.0,-0.04,not_over
6,76,1,1.0,-0.04,not_over
6,76,2,1.0,-0.25,not_over
6,76,3,1.0,-0.25,not_over
6,76,4,1.0,-0.25,not_over
6,76,5,1.0,-0.25,not_over
6,76,6,1.0,-0.25,not_over
6,76,7,1.0,-0.25,not_over
6,76,8,1.0,-0.25,not_over
6,76,9,1.0,-0.25,not_over
6,76,10,1.0,-0.25,not_over
6,76,11,1.0,-0.25,not_over
6,76,12,1.0,-0.25,not_over
6,76,13,1.0,-0.25,not_over
6,76,14,1.0,-0.25,not_over
6,76,15,1.0,-0.25,not_over
6,76,16,1.0,-0.25,not_over
6,76,17,1.0,-0.25,not_over
6,76,18,1.0,-0.25,not_over
6,76,19,1.0,-0.25,not_over
6,76,20,1.0,-0.25,not_over
6,76,21,1.0,-0.25,not_over
6,76,22,1.0,-0.25,not_over
6,76,23,1.0,-0.25,not_over
6,76,24,1.0,-0.25,not_over
6,76,25,1.0,-0.25,not_over
6,76,26,1.0,-0.25,not_over
6,76,27,1.0,-0.25,not_over
6,76,28,1.0,-0.25,not_over
6,76,29,1.0,-0.25,not_over
6,76,30,1.0,-0.25,not_over
6,76,31,1.0,-0.25,not_over
6,76,32,1.0,-0.25,not_over
6,76,33,1.0,-0.25,not_over
6,76,34,1.0,-0.25,not_over
6,76,35,1.0,-0.25,not_over
6,76,36,1.0,-0.25,not_over
6,76,37,1.0,-0.25,not_over
6,76,38,1.0,-0.25,not_over
6,76,39,1.0,-0.25,not_over
6,76,40,1.0,-0.25,not_over
6,76,41,1.0,-0.25,not_over
6,76,42,1.0,-0.25,not_over
6,76,43,1.0,-0.25,not_over
6,76,44,1.0,-0.25,not_over
6,76,45,1.0,-0.25,not_over
6,76,46,1.0,-0.25,not_over
6,76,47,1.0,-0.25,not_over
6,76,48,1.0,-0.25,not_over
6,76,49,1.0,-0.25,not_over
6,76,50,1.0,-0.25,not_over
6,76,51,1.0,-0.25,lose
6,77,0,1.0,-0.25,not_over
6,77,1,1.0,-0.25,not_over
6,77,2,1.0,-0.25,not_over
6,77,3,1.0,-0.25,not_over
6,77,4,1.0,-0.25,not_over
6,77,5,1.0,-0.25,not_over
6,77,6,1.0,-0.25,not_over
6,77,7,1.0,-0.25,not_over
6,77,8,1.0,-0.25,not_over
6,77,9,1.0,-0.25,not_over
6,77,10,1.0,-0.25,not_over
6,77,11,1.0,-0.25,not_over
6,77,12,1.0,-0.25,not_over
6,77,13,1.0,-0.25,not_over
6,77,14,1.0,-0.25,not_over
6,77,15,1.0,-0.25,not_over
6,77,16,1.0,-0.25,not_over
6,77,17,1.0,-0.25,not_over
6,77,18,1.0,-0.25,not_over
6,77,19,1.0,-0.25,not_over
6,77,20,1.0,-0.25,not_over
6,77,21,1.0,-0.25,not_over
6,77,22,1.0,-0.25,not_over
6,77,23,1.0,-0.25,not_over
6,77,24,1.0,-0.25,not_over
6,77,25,1.0,-0.25,not_over
6,77,26,1.0,-0.25,not_over
6,77,27,1.0,-0.25,not_over
6,77,28,1.0,-0.25,not_over
6,77,29,1.0,-0.25,not_over
6,77,30,1.0,-0.25,not_over
6,77,31,1.0,-0.25,not_over
6,77,32,1.0,-0.25,not_over
6,77,33,1.0,-0.25,not_over
6,77,34,1.0,-0.25,not_over
6,77,35,1.0,-0.25,not_over
6,77,36,1.0,-0.25,not_over
6,77,37,1.0,-0.25,not_over
6,77,38,1.0,-0.25,not_over
6,77,39,1.0,-0.25,not_over
6,77,40,1.0,-0.25,not_over
6,77,41,1.0,-0.25,not_over
6,77,42,1.0,-0.25,not_over
6,77,43,1.0,-0.25,not_over
6,77,44,1.0,-0.25,not_over
6,77,45,1.0,-0.25,not_over
6,77,46,1.0,-0.25,not_over
6,77,47,1.0,-0.25,not_over
6,77,48,1.0,-0.25,not_over
6,77,49,1.0,-0.25,not_over
6,77,50,1.0,-0.25,lose
6,78,0,1.0,-0.04,not_over
6,78,1,1.0,-0.04,not_over
6,78,2,1.0,-0.04,not_over
6,78,3,1.0,-0.25,not_over
6,78,4,1.0,-0.25,not_over
6,78,5,1.0,-0.25,not_over
6,78,6,1.0,-0.25,not_over
6,78,7,1.0,-0.25,not_over
6,78,8,1.0,-0.25,not_over
6,78,9,1.0,-0.25,not_over
6,78,10,1.0,-0.25,not_over
6,78,11,1.0,-0.25,not_over
6,78,12,1.0,-0.25,not_over
6,78,13,1.0,-0.25,not_over
6,78,14,1.0,-0.25,not_over
6,78,15,1.0,-0.25,not_over
6,78,16,1.0,-0.25,not_over
6,78,17,1.0,-0.25,not_over
6,78,18,1.0,-0.25,not_over
6,78,19,1.0,-0.25,not_over
6,78,20,1.0,-0.25,not_over
6,78,21,1.0,-0.25,not_over
6,78,22,1.0,-0.25,not_over
6,78,23,1.0,-0.25,not_over
6,78,24,1.0,-0.25,not_over
6,78,25,1.0,-0.25,not_over
6,78,26,1.0,-0.25,not_over
6,78,27,1.0,-0.25,not_over
6,78,28,1.0,-0.25,not_over
6,78,29,1.0,-0.25,not_over
6,78,30,1.0,-0.25,not_over
6,78,31,1.0,-0.25,not_over
6,78,32,1.0,-0.25,not_over
6,78,33,1.0,-0.25,not_over
6,78,34,1.0,-0.25,not_over
6,78,35,1.0,-0.25,not_over
6,78,36,1.0,-0.25,not_over
6,78,37,1.0,-0.25,not_over
6,78,38,1.0,-0.25,not_over
6,78,39,1.0,-0.25,not_over
6,78,40,1.0,-0.25,not_over
6,78,41,1.0,-0.25,not_over
6,78,42,1.0,-0.25,not_over
6,78,43,1.0,-0.25,not_over
6,78,44,1.0,-0.25,not_over
6,78,45,1.0,-0.25,not_over
6,78,46,1.0,-0.25,not_over
6,78,47,1.0,-0.25,not_over
6,78,48,1.0,-0.25,not_over
6,78,49,1.0,-0.25,not_over
6,78,50,1.0,-0.25,not_over
6,78,51,1.0,-0.25,not_over
6,78,52,1.0,-0.25,lose
6,79,0,1.0,-0.25,not_over
6,79,1,1.0,-0.25,not_over
6,79,2,1.0,-0.25,not_over
6,79,3,1.0,-0.25,not_over
6,79,4,1.0,-0.25,not_over
6,79,5,1.0,-0.25,not_over
6,79,6,1.0,-0.25,not_over
6,79,7,1.0,-0.25,not_over
6,79,8,1.0,-0.25,not_over
6,79,9,1.0,-0.25,not_over
6,79,10,1.0,-0.25,not_over
6,79,11,1.0,-0.25,not_over
6,79,12,1.0,-0.25,not_over
6,79,13,1.0,-0.25,not_over
6,79,14,1.0,-0.25,not_over
6,79,15,1.0,-0.25,not_over
6,79,16,1.0,-0.25,not_over
6,79,17,1.0,-0.25,not_over
6,79,18,1.0,-0.25,not_over
6,79,19,1.0,-0.25,not_over
6,79,20,1.0,-0.25,not_over
6,79,21,1.0,-0.25,not_over
6,79,22,1.0,-0.25,not_over
6,79,23,1.0,-0.25,not_over
6,79,24,1.0,-0.25,not_over
6,79,25,1.0,-0.25,not_over
6,79,26,1.0,-0.25,not_over
6,79,27,1.0,-0.25,not_over
6,79,28,1.0,-0.25,not_over
6,79,29,1.0,-0.25,not_over
6,79,30,1.0,-0.25,not_over
6,79,31,1.0,-0.25,not_over
6,79,32,1.0,-0.25,not_over
6,79,33,1.0,-0.25,not_over
6,79,34,1.0,-0.25,not_over
6,79,35,1.0,-0.25,not_over
6,79,36,1.0,-0.25,not_over
6,79,37,1.0,-0.25,not_over
6,79,38,1.0,-0.25,not_over
6,79,39,1.0,-0.25,not_over
6,79,40,1.0,-0.25,not_over
6,79,41,1.0,-0.25,not_over
6,79,42,1.0,-0.25,not_over
6,79,43,1.0,-0.25,not_over
6,79,44,1.0,-0.25,not_over
6,79,45,1.0,-0.25,not_over
6,79,46,1.0,-0.25,not_over
6,79,47,1.0,-0.25,not_over
6,79,48,1.0,-0.25,not_over
6,79,49,1.0,-0.25,not_over
6,79,50,1.0,-0.25,lose
6,80,0,1.0,-0.04,not_over
6,80,1,1.0,-0.25,not_over
6,80,2,1.0,-0.25,not_over
6,80,3,1.0,-0.25,not_over
6,80,4,1.0,-0.25,not_over
6,80,5,1.0,-0.25,not_over
6,80,6,1.0,-0.25,not_over
6,80,7,1.0,-0.25,not_over
6,80,8,1.0,-0.25,not_over
6,80,9,1.0,-0.25,not_over
6,80,10,1.0,-0.25,not_over
6,80,11,1.0,-0.25,not_over
6,80,12,1.0,-0.25,not_over
6,80,13,1.0,-0.25,not_over
6,80,14,1.0,-0.25,not_over
6,80,15,1.0,-0.25,not_over
6,80,16,1.0,-0.25,not_over
6,80,17,1.0,-0.25,not_over
6,80,18,1.0,-0.25,not_over
6,80,19,1.0,-0.25,not_over
6,80,20,1.0,-0.25,not_over
6,80,21,1.0,-0.25,not_over
6,80,22,1.0,-0.25,not_over
6,80,23,1.0,-0.25,not_over
6,80,24,1.0,-0.25,not_over
6,80,25,1.0,-0.25,not_over
6,80,26,1.0,-0.25,not_over
6,80,27,1.0,-0.25,not_over
6,80,28,1.0,-0.25,not_over
6,80,29,1.0,-0.25,not_over
6,80,30,1.0,-0.25,not_over
6,80,31,1.0,-0.25,not_over
6,80,32,1.0,-0.25,not_over
6,80,33,1.0,-0.25,not_over
6,80,34,1.0,-0.25,not_over
6,80,35,1.0,-0.25,not_over
6,80,36,1.0,-0.25,not_over
6,80,37,1.0,-0.25,not_over
6,80,38,1.0,-0.25,not_over
6,80,39,1.0,-0.25,not_over
6,80,40,1.0,-0.25,not_over
6,80,41,1.0,-0.25,not_over
6,80,42,1.0,-0.25,not_over
6,80,43,1.0,-0.25,not_over
6,80,44,1.0,-0.25,not_over
6,80,45,1.0,-0.25,not_over
6,80,46,1.0,-0.25,not_over
6,80,47,1.0,-0.25,not_over
6,80,48,1.0,-0.25,not_over
6,80,49,1.0,-0.25,not_over
6,80,50,1.0,-0.25,lose
6,81,0,1.0,-0.04,not_over
6,81,1,1.0,1.0,win
6,82,0,1.0,-0.25,not_over
6,82,1,1.0,-0.25,not_over
6,82,2,1.0,-0.25,not_over
6,82,3,1.0,-0.25,not_over
6,82,4,1.0,-0.25,not_over
6,82,5,1.0,-0.25,not_over
6,82,6,1.0,-0.25,not_over
6,82,7,1.0,-0.25,not_over
6,82,8,1.0,-0.25,not_over
6,82,9,1.0,-0.25,not_over
6,82,10,1.0,-0.25,not_over
6,82,11,1.0,-0.25,not_over
6,82,12,1.0,-0.25,not_over
6,82,13,1.0,-0.25,not_over
6,82,14,1.0,-0.25,not_over
6,82,15,1.0,-0.25,not_over
6,82,16,1.0,-0.25,not_over
6,82,17,1.0,-0.25,not_over
6,82,18,1.0,-0.25,not_over
6,82,19,1.0,-0.25,not_over
6,82,20,1.0,-0.25,not_over
6,82,21,1.0,-0.25,not_over
6,82,22,1.0,-0.25,not_over
6,82,23,1.0,-0.25,not_over
6,82,24,1.0,-0.25,not_over
6,82,25,1.0,-0.25,not_over
6,82,26,1.0,-0.25,not_over
6,82,27,1.0,-0.25,not_over
6,82,28,1.0,-0.25,not_over
6,82,29,1.0,-0.25,not_over
6,82,30,1.0,-0.25,not_over
6,82,31,1.0,-0.25,not_over
6,82,32,1.0,-0.25,not_over
6,82,33,1.0,-0.25,not_over
6,82,34,1.0,-0.25,not_over
6,82,35,1.0,-0.25,not_over
6,82,36,1.0,-0.25,not_over
6,82,37,1.0,-0.25,not_over
6,82,38,1.0,-0.25,not_over
6,82,39,1.0,-0.25,not_over
6,82,40,1.0,-0.25,not_over
6,82,41,1.0,-0.25,not_over
6,82,42,1.0,-0.25,not_over
6,82,43,1.0,-0.25,not_over
6,82,44,1.0,-0.25,not_over
6,82,45,1.0,-0.25,not_over
6,82,46,1.0,-0.25,not_over
6,82,47,1.0,-0.25,not_over
6,82,48,1.0,-0.25,not_over
6,82,49,1.0,-0.25,not_over
6,82,50,1.0,-0.25,lose
6,83,0,1.0,-0.04,not_over
6,83,1,1.0,-0.04,not_over
6,83,2,1.0,1.0,win
6,84,0,1.0,-0.04,not_over
6,84,1,1.0,-0.04,not_over
6,84,2,1.0,1.0,win
6,85,0,1.0,-0.04,not_over
6,85,1,1.0,-0.25,not_over
6,85,2,1.0,-0.25,not_over
6,85,3,1.0,-0.25,not_over
6,85,4,1.0,-0.25,not_over
6,85,5,1.0,-0.25,not_over
6,85,6,1.0,-0.25,not_over
6,85,7,1.0,-0.25,not_over
6,85,8,1.0,-0.25,not_over
6,85,9,1.0,-0.25,not_over
6,85,10,1.0,-0.25,not_over
6,85,11,1.0,-0.25,not_over
6,85,12,1.0,-0.25,not_over
6,85,13,1.0,-0.25,not_over
6,85,14,1.0,-0.25,not_over
6,85,15,1.0,-0.25,not_over
6,85,16,1.0,-0.25,not_over
6,85,17,1.0,-0.25,not_over
6,85,18,1.0,-0.25,not_over
6,85,19,1.0,-0.25,not_over
6,85,20,1.0,-0.25,not_over
6,85,21,1.0,-0.25,not_over
6,85,22,1.0,-0.25,not_over
6,85,23,1.0,-0.25,not_over
6,85,24,1.0,-0.25,not_over
6,85,25,1.0,-0.25,not_over
6,85,26,1.0,-0.25,not_over
6,85,27,1.0,-0.25,not_over
6,85,28,1.0,-0.25,not_over
6,85,29,1.0,-0.25,not_over
6,85,30,1.0,-0.25,not_over
6,85,31,1.0,-0.25,not_over
6,85,32,1.0,-0.25,not_over
6,85,33,1.0,-0.25,not_over
6,85,34,1.0,-0.25,not_over
6,85,35,1.0,-0.25,not_over
6,85,36,1.0,-0.25,not_over
6,85,37,1.0,-0.25,not_over
6,85,38,1.0,-0.25,not_over
6,85,39,1.0,-0.25,not_over
6,85,40,1.0,-0.25,not_over
6,85,41,1.0,-0.25,not_over
6,85,42,1.0,-0.25,not_over
6,85,43,1.0,-0.25,not_over
6,85,44,1.0,-0.25,not_over
6,85,45,1.0,-0.25,not_over
6,85,46,1.0,-0.25,not_over
6,85,47,1.0,-0.25,not_over
6,85,48,1.0,-0.25,not_over
6,85,49,1.0,-0.25,not_over
6,85,50,1.0,-0.25,lose
6,86,0,1.0,-0.04,not_over
6,86,1,1.0,-0.04,not_over
6,86,2,1.0,-0.25,not_over
6,86,3,1.0,-0.25,not_over
6,86,4,1.0,-0.25,not_over
6,86,5,1.0,-0.25,not_over
6,86,6,1.0,-0.25,not_over
6,86,7,1.0,-0.25,not_over
6,86,8,1.0,-0.25,not_over
6,86,9,1.0,-0.25,not_over
6,86,10,1.0,-0.25,not_over
6,86,11,1.0,-0.25,not_over
6,86,12,1.0,-0.25,not_over
6,86,13,1.0,-0.25,not_over
6,86,14,1.0,-0.25,not_over
6,86,15,1.0,-0.25,not_over
6,86,16,1.0,-0.25,not_over
6,86,17,1.0,-0.25,not_over
6,86,18,1.0,-0.25,not_over
6,86,19,1.0,-0.25,not_over
6,86,20,1.0,-0.25,not_over
6,86,21,1.0,-0.25,not_over
6,86,22,1.0,-0.25,not_over
6,86,23,1.0,-0.25,not_over
6,86,24,1.0,-0.25,not_over
6,86,25,1.0,-0.25,not_over
6,86,26,1.0,-0.25,not_over
6,86,27,1.0,-0.25,not_over
6,86,28,1.0,-0.25,not_over
6,86,29,1.0,-0.25,not_over
6,86,30,1.0,-0.25,not_over
6,86,31,1.0,-0.25,not_over
6,86,32,1.0,-0.25,not_over
6,86,33,1.0,-0.25,not_over
6,86,34,1.0,-0.25,not_over
6,86,35,1.0,-0.25,not_over
6,86,36,1.0,-0.25,not_over
6,86,37,1.0,-0.25,not_over
6,86,38,1.0,-0.25,not_over
6,86,39,1.0,-0.25,not_over
6,86,40,1.0,-0.25,not_over
6,86,41,1.0,-0.25,not_over
6,86,42,1.0,-0.25,not_over
6,86,43,1.0,-0.25,not_over
6,86,44,1.0,-0.25,not_over
6,86,45,1.0,-0.25,not_over
6,86,46,1.0,-0.25,not_over
6,86,47,1.0,-0.25,not_over
6,86,48,1.0,-0.25,not_over
6,86,49,1.0,-0.25,not_over
6,86,50,1.0,-0.25,not_over
6,86,51,1.0,-0.25,lose
6,87,0,1.0,-0.25,not_over
6,87,1,1.0,-0.25,not_over
6,87,2,1.0,-0.25,not_over
6,87,3,1.0,-0.25,not_over
6,87,4,1.0,-0.25,not_over
6,87,5,1.0,-0.25,not_over
6,87,6,1.0,-0.25,not_over
6,87,7,1.0,-0.25,not_over
6,87,8,1.0,-0.25,not_over
6,87,9,1.0,-0.25,not_over
6,87,10,1.0,-0.25,not_over
6,87,11,1.0,-0.25,not_over
6,87,12,1.0,-0.25,not_over
6,87,13,1.0,-0.25,not_over
6,87,14,1.0,-0.25,not_over
6,87,15,1.0,-0.25,not_over
6,87,16,1.0,-0.25,not_over
6,87,17,1.0,-0.25,not_over
6,87,18,1.0,-0.25,not_over
6,87,19,1.0,-0.25,not_over
6,87,20,1.0,-0.25,not_over
6,87,21,1.0,-0.25,not_over
6,87,22,1.0,-0.25,not_over
6,87,23,1.0,-0.25,not_over
6,87,24,1.0,-0.25,not_over
6,87,25,1.0,-0.25,not_over
6,87,26,1.0,-0.25,not_over
6,87,27,1.0,-0.25,not_over
6,87,28,1.0,-0.25,not_over
6,87,29,1.0,-0.25,not_over
6,87,30,1.0,-0.25,not_over
6,87,31,1.0,-0.25,not_over
6,87,32,1.0,-0.25,not_over
6,87,33,1.0,-0.25,not_over
6,87,34,1.0,-0.25,not_over
6,87,35,1.0,-0.25,not_over
6,87,36,1.0,-0.25,not_over
6,87,37,1.0,-0.25,not_over
6,87,38,1.0,-0.25,not_over
6,87,39,1.0,-0.25,not_over
6,87,40,1.0,-0.25,not_over
6,87,41,1.0,-0.25,not_over
6,87,42,1.0,-0.25,not_over
6,87,43,1.0,-0.25,not_over
6,87,44,1.0,-0.25,not_over
6,87,45,1.0,-0.25,not_over
6,87,46,1.0,-0.25,not_over
6,87,47,1.0,-0.25,not_over
6,87,48,1.0,-0.25,not_over
6,87,49,1.0,-0.25,not_over
6,87,50,1.0,-0.25,lose
6,88,0,1.0,-0.25,not_over
6,88,1,1.0,-0.25,not_over
6,88,2,1.0,-0.25,not_over
6,88,3,1.0,-0.25,not_over
6,88,4,1.0,-0.25,not_over
6,88,5,1.0,-0.25,not_over
6,88,6,1.0,-0.25,not_over
6,88,7,1.0,-0.25,not_over
6,88,8,1.0,-0.25,not_over
6,88,9,1.0,-0.25,not_over
6,88,10,1.0,-0.25,not_over
6,88,11,1.0,-0.25,not_over
6,88,12,1.0,-0.25,not_over
6,88,13,1.0,-0.25,not_over
6,88,14,1.0,-0.25,not_over
6,88,15,1.0,-0.25,not_over
6,88,16,1.0,-0.25,not_over
6,88,17,1.0,-0.25,not_over
6,88,18,1.0,-0.25,not_over
6,88,19,1.0,-0.25,not_over
6,88,20,1.0,-0.25,not_over
6,88,21,1.0,-0.25,not_over
6,88,22,1.0,-0.25,not_over
6,88,23,1.0,-0.25,not_over
6,88,24,1.0,-0.25,not_over
6,88,25,1.0,-0.25,not_over
6,88,26,1.0,-0.25,not_over
6,88,27,1.0,-0.25,not_over
6,88,28,1.0,-0.25,not_over
6,88,29,1.0,-0.25,not_over
6,88,30,1.0,-0.25,not_over
6,88,31,1.0,-0.25,not_over
6,88,32,1.0,-0.25,not_over
6,88,33,1.0,-0.25,not_over
6,88,34,1.0,-0.25,not_over
6,88,35,1.0,-0.25,not_over
6,88,36,1.0,-0.25,not_over
6,88,37,1.0,-0.25,not_over
6,88,38,1.0,-0.25,not_over
6,88,39,1.0,-0.25,not_over
6,88,40,1.0,-0.25,not_over
6,88,41,1.0,-0.25,not_over
6,88,42,1.0,-0.25,not_over
6,88,43,1.0,-0.25,not_over
6,88,44,1.0,-0.25,not_over
6,88,45,1.0,-0.25,not_over
6,88,46,1.0,-0.25,not_over
6,88,47,1.0,-0.25,not_over
6,88,48,1.0,-0.25,not_over
6,88,49,1.0,-0.25,not_over
6,88,50,1.0,-0.25,lose
6,89,0,1.0,-0.25,not_over
6,89,1,1.0,-0.25,not_over
6,89,2,1.0,-0.25,not_over
6,89,3,1.0,-0.25,not_over
6,89,4,1.0,-0.25,not_over
6,89,5,1.0,-0.25,not_over
6,89,6,1.0,-0.25,not_over
6,89,7,1.0,-0.25,not_over
6,89,8,1.0,-0.25,not_over
6,89,9,1.0,-0.25,not_over
6,89,10,1.0,-0.25,not_over
6,89,11,1.0,-0.25,not_over
6,89,12,1.0,-0.25,not_over
6,89,13,1.0,-0.25,not_over
6,89,14,1.0,-0.25,not_over
6,89,15,1.0,-0.25,not_over
6,89,16,1.0,-0.25,not_over
6,89,17,1.0,-0.25,not_over
6,89,18,1.0,-0.25,not_over
6,89,19,1.0,-0.25,not_over
6,89,20,1.0,-0.25,not_over
6,89,21,1.0,-0.25,not_over
6,89,22,1.0,-0.25,not_over
6,89,23,1.0,-0.25,not_over
6,89,24,1.0,-0.25,not_over
6,89,25,1.0,-0.25,not_over
6,89,26,1.0,-0.25,not_over
6,89,27,1.0,-0.25,not_over
6,89,28,1.0,-0.25,not_over
6,89,29,1.0,-0.25,not_over
6,89,30,1.0,-0.25,not_over
6,89,31,1.0,-0.25,not_over
6,89,32,1.0,-0.25,not_over
6,89,33,1.0,-0.25,not_over
6,89,34,1.0,-0.25,not_over
6,89,35,1.0,-0.25,not_over
6,89,36,1.0,-0.25,not_over
6,89,37,1.0,-0.25,not_over
6,89,38,1.0,-0.25,not_over
6,89,39,1.0,-0.25,not_over
6,89,40,1.0,-0.25,not_over
6,89,41,1.0,-0.25,not_over
6,89,42,1.0,-0.25,not_over
6,89,43,1.0,-0.25,not_over
6,89,44,1.0,-0.25,not_over
6,89,45,1.0,-0.25,not_over
6,89,46,1.0,-0.25,not_over
6,89,47,1.0,-0.25,not_over
6,89,48,1.0,-0.25,not_over
6,89,49,1.0,-0.25,not_over
6,89,50,1.0,-0.25,lose
6,90,0,1.0,-0.04,not_over
6,90,1,1.0,-0.04,not_over
6,90,2,1.0,1.0,win
6,91,0,1.0,-0.04,not_over
6,91,1,1.0,-0.04,not_over
6,91,2,1.0,-0.25,not_over
6,91,3,1.0,-0.25,not_over
6,91,4,1.0,-0.25,not_over
6,91,5,1.0,-0.25,not_over
6,91,6,1.0,-0.25,not_over
6,91,7,1.0,-0.25,not_over
6,91,8,1.0,-0.25,not_over
6,91,9,1.0,-0.25,not_over
6,91,10,1.0,-0.25,not_over
6,91,11,1.0,-0.25,not_over
6,91,12,1.0,-0.25,not_over
6,91,13,1.0,-0.25,not_over
6,91,14,1.0,-0.25,not_over
6,91,15,1.0,-0.25,not_over
6,91,16,1.0,-0.25,not_over
6,91,17,1.0,-0.25,not_over
6,91,18,1.0,-0.25,not_over
6,91,19,1.0,-0.25,not_over
6,91,20,1.0,-0.25,not_over
6,91,21,1.0,-0.25,not_over
6,91,22,1.0,-0.25,not_over
6,91,23,1.0,-0.25,not_over
6,91,24,1.0,-0.25,not_over
6,91,25,1.0,-0.25,not_over
6,91,26,1.0,-0.25,not_over
6,91,27,1.0,-0.25,not_over
6,91,28,1.0,-0.25,not_over
6,91,29,1.0,-0.25,not_over
6,91,30,1.0,-0.25,not_over
6,91,31,1.0,-0.25,not_over
6,91,32,1.0,-0.25,not_over
6,91,33,1.0,-0.25,not_over
6,91,34,1.0,-0.25,not_over
6,91,35,1.0,-0.25,not_over
6,91,36,1.0,-0.25,not_over
6,91,37,1.0,-0.25,not_over
6,91,38,1.0,-0.25,not_over
6,91,39,1.0,-0.25,not_over
6,91,40,1.0,-0.25,not_over
6,91,41,1.0,-0.25,not_over
6,91,42,1.0,-0.25,not_over
6,91,43,1.0,-0.25,not_over
6,91,44,1.0,-0.25,not_over
6,91,45,1.0,-0.25,not_over
6,91,46,1.0,-0.25,not_over
6,91,47,1.0,-0.25,not_over
6,91,48,1.0,-0.25,not_over
6,91,49,1.0,-0.25,not_over
6,91,50,1.0,-0.25,not_over
6,91,51,1.0,-0.25,lose
6,92,0,1.0,-0.04,not_over
6,92,1,1.0,1.0,win
6,93,0,1.0,-0.25,not_over
6,93,1,1.0,-0.25,not_over
6,93,2,1.0,-0.25,not_over
6,93,3,1.0,-0.25,not_over
6,93,4,1.0,-0.25,not_over
6,93,5,1.0,-0.25,not_over
6,93,6,1.0,-0.25,not_over
6,93,7,1.0,-0.25,not_over
6,93,8,1.0,-0.25,not_over
6,93,9,1.0,-0.25,not_over
6,93,10,1.0,-0.25,not_over
6,93,11,1.0,-0.25,not_over
6,93,12,1.0,-0.25,not_over
6,93,13,1.0,-0.25,not_over
6,93,14,1.0,-0.25,not_over
6,93,15,1.0,-0.25,not_over
6,93,16,1.0,-0.25,not_over
6,93,17,1.0,-0.25,not_over
6,93,18,1.0,-0.25,not_over
6,93,19,1.0,-0.25,not_over
6,93,20,1.0,-0.25,not_over
6,93,21,1.0,-0.25,not_over
6,93,22,1.0,-0.25,not_over
6,93,23,1.0,-0.25,not_over
6,93,24,1.0,-0.25,not_over
6,93,25,1.0,-0.25,not_over
6,93,26,1.0,-0.25,not_over
6,93,27,1.0,-0.25,not_over
6,93,28,1.0,-0.25,not_over
6,93,29,1.0,-0.25,not_over
6,93,30,1.0,-0.25,not_over
6,93,31,1.0,-0.25,not_over
6,93,32,1.0,-0.25,not_over
