epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
226,0.00042094934731721877,100,0,0,0.0,10,90,-1259.5799999999997,0.001,258.407479763031
227,0.0004238227009773254,100,0,0,0.0,13,87,-1259.4199999999994,0.001,259.57714796066284
228,0.00040781795978546144,100,0,0,0.0,6,94,-1258.4399999999991,0.001,260.7525010108948
229,0.00040244508534669876,100,0,0,0.0,2,98,-1260.6999999999996,0.001,261.890585899353
230,0.00041094619780778884,100,0,0,0.0,9,91,-1258.8299999999992,0.001,263.0226848125458
231,0.0004147253185510635,100,0,0,0.0,5,95,-1259.8199999999993,0.001,264.18397283554077
232,0.00041971750557422637,100,0,0,0.0,5,95,-1258.5099999999993,0.001,265.33578085899353
233,0.00042664140462875364,100,0,0,0.0,5,95,-1260.3099999999995,0.001,266.47520089149475
234,0.00044120151549577715,100,0,0,0.0,5,95,-1260.3199999999995,0.001,267.6235978603363
235,0.0004561313986778259,100,0,0,0.0,13,87,-1259.1499999999994,0.001,268.7826478481293
236,0.0004423501715064049,100,0,2,0.02,8,92,-1237.11,0.001,269.92652797698975
237,0.0004565144330263138,100,0,1,0.01,7,93,-1249.2999999999995,0.001,271.08783984184265
238,0.00044813182204961777,100,0,4,0.04,12,88,-1216.079999999999,0.001,272.2033338546753
239,0.0019521626830101013,100,0,3,0.03,2,98,-1227.1199999999992,0.001,273.32894802093506
240,0.00044575031846761704,100,0,2,0.02,9,91,-1238.5599999999993,0.001,274.4801080226898
241,0.000448526069521904,100,0,2,0.02,13,87,-1237.3499999999992,0.001,275.6249957084656
242,0.00045739807188510895,100,0,0,0.0,6,94,-1260.6599999999996,0.001,277.1633279323578
243,0.0004682900756597519,100,0,2,0.02,3,97,-1248.4499999999994,0.001,278.86780071258545
244,0.00045030679553747176,100,0,7,0.07,5,95,-1191.5299999999993,0.001,280.48245191574097
245,0.0004883641004562378,100,0,10,0.1,5,95,-1145.2800000000002,0.001,282.0565929412842
246,0.00047636330127716066,100,0,11,0.11,4,96,-1126.2899999999997,0.001,283.5872178077698
247,0.0004738407954573631,100,0,6,0.06,8,92,-1199.3599999999997,0.001,285.21711587905884
248,0.00046623121947050097,100,0,11,0.11,7,93,-1151.79,0.001,286.79190492630005
249,0.00047884944826364517,100,0,11,0.11,6,94,-1146.799999999999,0.001,288.36238169670105
